carat;depth;table;price;quality
0.34;63.3;57.0;556;Good
0.34;63.5;55.0;556;Good
0.34;63.4;55.0;556;Good
0.34;59.6;62.0;556;Very Good
0.34;62.2;54.0;556;Ideal
0.32;64.1;54.0;556;Good
0.31;61.6;55.0;557;Ideal
0.31;61.3;56.0;557;Ideal
0.31;62.3;54.0;557;Ideal
0.31;62.0;54.0;557;Ideal
0.31;62.7;53.0;557;Ideal
0.31;62.2;53.0;557;Ideal
0.31;62.2;53.6;557;Ideal
0.31;61.6;54.8;557;Ideal
0.31;61.8;54.2;557;Ideal
0.33;59.4;59.0;557;Premium
0.33;62.3;58.0;557;Premium
0.33;62.6;58.0;557;Premium
0.33;61.9;56.0;557;Ideal
0.33;63.0;58.0;557;Premium
0.33;62.8;58.0;557;Premium
0.33;61.5;61.0;557;Premium
0.33;62.1;55.0;557;Ideal
0.33;63.0;57.0;557;Ideal
0.33;63.6;53.0;557;Good
0.33;60.4;59.0;557;Premium
1.0;66.1;56.0;2856;Fair
0.77;60.8;59.0;2856;Premium
0.77;61.0;58.0;2856;Premium
0.7;60.1;63.0;2857;Good
0.9;63.1;58.0;2857;Very Good
0.72;62.3;57.0;2857;Ideal
0.9;61.9;59.0;2857;Premium
0.72;62.1;58.0;2857;Premium
0.7;62.1;56.0;2858;Ideal
0.81;61.3;57.0;2858;Very Good
0.81;61.7;57.0;2858;Very Good
0.71;61.0;60.0;2858;Premium
0.7;61.4;59.0;2858;Premium
0.71;61.5;60.0;2858;Premium
0.71;63.5;59.0;2858;Very Good
0.92;62.9;58.0;2858;Premium
0.76;62.7;54.0;2858;Ideal
0.73;61.5;56.0;2858;Ideal
0.71;60.4;62.0;2858;Premium
0.7;63.6;62.0;2858;Good
0.9;64.5;56.0;2858;Fair
0.71;56.9;65.0;2858;Fair
0.7;61.0;57.0;2859;Ideal
0.7;62.4;56.0;2859;Premium
0.77;60.9;60.0;2859;Premium
0.71;61.5;56.0;2859;Ideal
0.7;59.6;61.0;2859;Premium
0.75;55.8;70.0;2859;Fair
0.83;59.2;60.0;2859;Premium
0.71;61.3;61.0;2860;Very Good
0.9;63.6;58.0;2860;Very Good
0.6;61.9;54.9;2860;Ideal
0.71;62.9;57.0;2860;Premium
0.53;61.4;57.0;2860;Ideal
0.71;60.7;58.0;2861;Premium
0.62;61.6;56.0;2861;Ideal
0.62;61.6;56.0;2861;Ideal
0.9;63.0;58.0;2861;Premium
0.62;60.1;61.0;2861;Fair
0.82;61.7;59.0;2861;Premium
0.66;61.0;58.0;2861;Premium
0.7;62.5;55.0;2862;Very Good
0.8;62.6;58.0;2862;Very Good
0.8;62.5;59.0;2862;Very Good
0.79;62.3;54.0;2862;Premium
0.71;63.2;60.0;2862;Very Good
0.7;61.1;57.0;2862;Ideal
0.7;58.7;63.0;2862;Very Good
0.79;60.0;60.0;2862;Premium
0.7;59.5;59.0;2862;Premium
1.22;60.9;57.0;2862;Premium
1.01;67.6;57.0;2862;Fair
0.73;62.5;61.0;2862;Premium
0.91;64.3;58.0;2863;Good
0.71;60.8;56.0;2863;Ideal
0.83;62.3;58.0;2863;Premium
0.84;62.3;59.0;2863;Premium
0.71;61.0;61.0;2863;Premium
0.71;59.7;59.0;2863;Premium
0.71;61.7;56.0;2863;Premium
0.71;61.7;57.0;2863;Ideal
0.71;61.4;58.0;2863;Premium
0.71;60.6;58.0;2863;Premium
0.91;59.5;62.0;2863;Premium
0.9;59.8;62.0;2863;Premium
0.71;61.5;62.0;2863;Premium
0.71;59.1;61.0;2863;Premium
0.72;59.5;57.0;2863;Ideal
0.72;60.9;60.0;2863;Premium
0.71;61.0;55.0;2863;Ideal
0.81;60.3;57.0;2864;Ideal
0.83;61.6;58.0;2865;Very Good
0.73;60.8;55.0;2865;Premium
0.56;62.0;56.0;2866;Very Good
0.56;61.8;55.0;2866;Very Good
0.71;62.2;55.0;2866;Ideal
0.7;62.3;58.0;2866;Ideal
0.96;61.3;58.0;2866;Premium
0.71;62.9;57.0;2867;Very Good
0.7;62.4;57.0;2867;Ideal
0.71;60.4;57.0;2867;Ideal
0.8;61.2;53.0;2867;Premium
0.95;58.4;57.0;2867;Premium
0.82;62.3;56.0;2867;Ideal
0.52;61.2;56.0;2867;Ideal
0.82;61.7;53.0;2867;Ideal
0.82;62.3;56.0;2867;Ideal
0.82;59.7;57.0;2867;Premium
0.8;61.3;57.0;2867;Ideal
0.96;68.2;61.0;2867;Fair
0.72;62.4;55.0;2868;Ideal
0.62;60.5;57.0;2868;Ideal
0.79;61.0;58.0;2868;Premium
0.75;63.1;56.0;2868;Very Good
1.08;61.9;60.0;2869;Premium
0.72;60.8;55.0;2869;Ideal
0.62;61.8;56.0;2869;Ideal
0.73;61.3;57.0;2869;Ideal
0.72;60.9;57.0;2869;Ideal
0.52;61.8;60.0;2870;Premium
0.83;62.2;57.0;2870;Ideal
0.64;62.1;58.0;2870;Premium
0.8;62.5;57.0;2870;Ideal
0.74;62.1;56.0;2870;Ideal
0.72;61.5;56.0;2870;Ideal
0.82;59.5;57.0;2870;Ideal
0.73;61.3;59.0;2870;Premium
1.04;61.6;61.0;2870;Premium
0.73;61.3;58.0;2871;Very Good
0.73;63.6;57.0;2871;Good
0.9;62.8;59.0;2871;Premium
0.75;61.8;55.0;2871;Ideal
0.79;62.6;55.0;2871;Ideal
0.7;62.5;56.7;2872;Good
0.75;60.7;55.0;2872;Very Good
1.02;61.7;56.0;2872;Ideal
0.7;59.0;62.0;2872;Very Good
0.7;61.8;56.0;2872;Ideal
0.7;61.4;64.0;2872;Good
0.7;61.4;54.0;2872;Ideal
0.7;60.7;56.0;2872;Ideal
0.7;60.2;60.0;2872;Very Good
0.72;58.3;57.0;2872;Very Good
0.74;62.3;58.0;2872;Ideal
0.84;65.1;55.0;2872;Good
0.76;62.0;58.0;2873;Very Good
0.77;63.2;58.0;2873;Very Good
0.76;62.8;56.0;2873;Ideal
1.0;61.7;56.0;2873;Ideal
1.0;65.5;62.0;2873;Fair
0.9;65.7;58.0;2873;Fair
0.9;61.8;58.0;2873;Premium
0.9;64.0;61.0;2873;Good
0.9;65.3;61.0;2873;Fair
0.9;65.8;56.0;2873;Fair
0.9;60.9;61.0;2873;Premium
0.78;62.6;58.0;2874;Premium
0.71;61.2;59.0;2874;Premium
0.7;59.0;59.0;2874;Premium
0.7;60.8;62.0;2874;Premium
0.7;61.8;58.0;2874;Premium
0.7;61.0;55.0;2874;Ideal
0.7;61.6;55.0;2874;Ideal
0.7;62.4;56.0;2874;Ideal
0.7;62.9;59.0;2874;Premium
1.0;67.7;60.0;2875;Fair
0.77;62.4;56.0;2875;Ideal
1.0;65.5;55.0;2875;Fair
1.0;66.3;61.0;2875;Fair
1.0;69.5;55.0;2875;Fair
0.73;62.6;60.0;2876;Premium
0.79;60.6;53.0;2876;Premium
0.72;62.2;54.0;2877;Very Good
0.71;62.4;56.0;2877;Ideal
0.74;62.3;55.0;2877;Ideal
0.7;62.7;56.0;2877;Good
0.7;59.1;62.0;2877;Good
0.79;62.8;59.0;2878;Very Good
0.79;62.7;60.0;2878;Very Good
0.79;59.7;58.0;2878;Very Good
0.71;61.5;55.0;2878;Ideal
0.79;62.8;56.0;2878;Ideal
0.73;61.4;56.0;2879;Very Good
0.63;60.3;62.0;2879;Premium
0.7;60.4;60.0;2879;Premium
0.71;62.7;58.0;2879;Premium
0.84;61.0;56.0;2879;Ideal
0.84;62.3;55.0;2879;Ideal
1.02;60.3;54.0;2879;Ideal
0.72;56.9;69.0;2879;Fair
0.72;62.0;56.0;2879;Ideal
0.92;58.7;61.0;2880;Very Good
0.74;63.9;57.0;2880;Very Good
0.7;62.0;55.0;2881;Ideal
0.71;60.0;59.0;2881;Very Good
1.05;62.0;59.0;2881;Premium
0.7;62.8;56.0;2882;Very Good
0.54;61.8;56.0;2882;Ideal
0.73;59.9;58.0;2882;Premium
0.88;56.6;65.0;2882;Fair
0.73;58.7;57.0;2882;Premium
0.72;61.8;56.0;2883;Ideal
0.9;62.7;64.0;2883;Good
0.9;65.0;61.0;2883;Fair
1.03;65.3;55.0;2884;Fair
0.84;63.8;57.0;2885;Very Good
1.01;62.7;60.0;2885;Premium
0.77;61.5;55.0;2885;Ideal
0.8;56.3;63.0;2885;Fair
0.9;66.9;57.0;2885;Fair
0.73;61.4;56.0;2886;Ideal
0.72;62.7;55.0;2886;Ideal
0.71;62.4;54.0;2887;Very Good
0.7;62.6;59.0;2887;Premium
0.79;61.7;59.0;2888;Ideal
0.72;62.5;58.0;2889;Very Good
0.7;63.5;54.0;2889;Very Good
0.7;62.2;58.0;2889;Very Good
0.9;63.5;58.0;2889;Good
0.71;62.8;56.0;2889;Very Good
0.5;62.2;54.0;2889;Ideal
0.5;62.2;54.0;2889;Ideal
0.74;61.2;56.0;2889;Ideal
0.77;61.8;56.0;2889;Premium
0.77;59.8;61.0;2889;Premium
0.8;61.5;54.0;2890;Ideal
0.8;62.4;57.0;2890;Ideal
0.8;61.5;60.0;2890;Premium
0.8;63.8;59.0;2890;Good
0.66;61.5;56.0;2890;Ideal
0.71;61.2;58.0;2891;Very Good
0.71;61.2;56.0;2891;Ideal
0.71;61.6;56.0;2891;Ideal
0.71;62.7;56.0;2891;Ideal
0.72;61.1;56.0;2891;Ideal
0.71;62.3;61.0;2891;Good
0.86;61.8;55.0;2892;Ideal
1.19;65.1;59.0;2892;Fair
0.71;62.6;55.0;2893;Very Good
0.82;62.5;56.0;2893;Very Good
0.71;61.5;57.0;2893;Ideal
0.75;62.5;57.0;2893;Ideal
0.7;59.2;60.0;2893;Very Good
0.8;62.5;55.0;2893;Ideal
0.82;59.9;62.0;2893;Good
0.82;63.4;55.0;2893;Very Good
0.82;59.9;59.0;2893;Premium
0.81;62.4;57.0;2894;Very Good
0.81;62.2;57.0;2894;Ideal
0.76;61.4;56.0;2894;Ideal
0.71;60.9;56.0;2895;Very Good
0.7;61.8;59.0;2895;Very Good
0.7;62.1;53.0;2895;Ideal
0.74;59.8;58.0;2896;Very Good
0.77;61.3;60.0;2896;Very Good
0.77;58.3;63.0;2896;Very Good
0.53;61.6;56.0;2896;Ideal
0.79;61.5;56.0;2896;Ideal
0.73;61.5;55.0;2896;Ideal
0.77;62.1;56.0;2896;Ideal
0.77;60.9;58.0;2896;Premium
1.01;63.1;57.0;2896;Very Good
1.01;61.5;57.0;2896;Ideal
0.6;60.6;57.0;2897;Very Good
0.76;61.1;58.0;2897;Premium
0.54;61.4;52.0;2897;Ideal
0.72;62.5;55.0;2897;Ideal
0.72;59.4;61.0;2897;Good
0.74;61.8;58.0;2897;Premium
1.12;60.6;59.0;2898;Premium
0.75;62.3;55.0;2898;Ideal
0.77;62.6;57.0;2898;Ideal
0.98;57.9;56.0;2898;Good
0.79;61.1;57.0;2898;Ideal
0.79;62.3;57.0;2898;Ideal
0.79;62.3;57.0;2898;Ideal
0.79;62.3;57.0;2898;Ideal
0.79;62.3;57.0;2898;Ideal
0.79;62.3;57.0;2898;Ideal
0.7;59.9;61.0;2899;Good
0.7;61.9;58.0;2900;Very Good
0.72;62.7;58.0;2900;Premium
0.8;62.7;58.0;2901;Premium
0.81;63.0;56.0;2901;Ideal
0.81;62.5;59.0;2901;Premium
0.74;61.9;57.0;2901;Ideal
0.73;62.0;60.0;2902;Premium
0.73;61.4;55.0;2902;Ideal
0.75;61.6;55.0;2902;Ideal
0.71;64.6;59.0;2902;Fair
0.71;59.6;60.0;2902;Premium
0.75;62.8;60.0;2903;Premium
0.75;62.3;57.0;2903;Ideal
0.72;61.9;55.0;2903;Ideal
0.72;61.4;59.0;2903;Premium
0.72;61.1;59.0;2903;Premium
0.79;63.0;54.0;2904;Very Good
0.79;62.8;57.0;2904;Very Good
0.7;58.4;59.0;2904;Very Good
0.62;62.0;56.0;2904;Ideal
0.7;59.3;62.0;2905;Very Good
0.7;63.4;59.0;2905;Very Good
0.7;63.3;59.0;2905;Very Good
0.71;62.1;58.0;2905;Very Good
0.86;61.2;58.0;2905;Very Good
0.53;62.5;54.0;2905;Ideal
0.91;63.5;58.0;2905;Very Good
0.95;63.8;57.0;2905;Good
0.91;62.8;59.0;2905;Premium
0.74;62.4;57.0;2906;Very Good
0.8;62.2;58.0;2906;Ideal
0.74;62.8;61.0;2906;Good
0.61;62.4;53.9;2907;Ideal
0.61;62.4;53.6;2907;Ideal
0.61;62.1;54.2;2907;Ideal
0.72;62.8;57.0;2907;Ideal
0.7;62.3;53.0;2907;Ideal
0.71;61.9;56.0;2907;Ideal
0.79;60.3;60.0;2907;Ideal
0.72;62.6;56.0;2907;Ideal
0.33;62.9;55.0;557;Ideal
0.39;61.5;57.0;558;Ideal
0.32;61.3;55.0;558;Ideal
0.25;61.2;59.0;558;Premium
0.25;63.6;57.0;558;Good
0.25;60.7;59.0;558;Premium
0.25;61.5;60.0;558;Premium
0.31;60.8;58.0;558;Premium
0.31;59.8;60.0;558;Premium
0.31;63.2;55.0;558;Very Good
0.31;62.3;57.0;558;Premium
0.31;58.7;60.0;558;Premium
0.31;62.7;58.0;558;Premium
0.31;61.7;56.0;558;Ideal
0.31;60.1;57.0;558;Ideal
0.31;61.3;55.0;558;Ideal
0.31;60.8;60.0;558;Premium
0.31;59.9;57.0;558;Ideal
0.31;59.9;60.0;558;Premium
0.31;61.1;58.0;558;Premium
0.31;60.7;61.0;558;Premium
0.31;63.1;54.0;558;Very Good
0.31;62.3;60.0;558;Premium
0.31;61.7;59.0;558;Premium
0.31;61.0;61.0;558;Premium
0.31;63.6;57.0;558;Good
0.31;62.4;57.0;558;Premium
0.31;62.8;58.0;558;Premium
0.31;62.9;56.0;558;Ideal
0.31;60.9;60.0;558;Premium
0.82;63.6;56.0;2908;Very Good
0.73;61.5;55.0;2908;Ideal
0.7;61.0;60.0;2909;Premium
0.7;60.9;57.0;2909;Premium
0.71;61.2;56.0;2909;Ideal
0.71;61.9;56.0;2909;Ideal
0.9;61.9;57.0;2909;Ideal
0.71;62.9;57.0;2910;Very Good
1.05;58.3;57.0;2911;Premium
0.59;61.1;57.0;2911;Ideal
0.71;60.6;56.0;2911;Ideal
0.77;60.3;61.0;2911;Good
0.73;64.2;54.0;2912;Good
0.7;58.7;63.0;2912;Good
0.73;63.2;56.0;2912;Good
0.8;61.2;60.0;2912;Premium
1.0;65.2;54.0;2912;Fair
1.0;66.0;56.0;2912;Fair
1.0;67.0;55.0;2912;Fair
0.7;60.7;60.0;2913;Very Good
0.71;61.4;58.0;2913;Premium
0.71;60.8;59.0;2913;Premium
0.71;60.6;58.0;2913;Premium
0.71;61.7;56.0;2913;Very Good
0.71;61.7;57.0;2913;Ideal
0.71;59.7;59.0;2913;Premium
0.91;62.0;59.0;2913;Premium
0.83;62.2;59.0;2913;Premium
0.85;62.0;57.0;2913;Ideal
0.8;63.5;55.0;2914;Very Good
0.73;61.4;58.0;2914;Ideal
0.83;62.0;55.0;2915;Very Good
0.77;63.6;57.0;2915;Very Good
0.8;62.0;55.0;2915;Very Good
0.71;62.2;56.0;2915;Ideal
0.73;60.8;57.0;2916;Very Good
0.93;62.0;57.0;2917;Ideal
0.74;62.5;60.0;2917;Premium
0.7;62.5;58.0;2917;Ideal
0.71;61.2;56.0;2917;Ideal
0.71;59.5;58.0;2918;Very Good
0.8;61.2;53.0;2918;Very Good
0.71;62.1;54.0;2918;Ideal
0.72;61.8;55.0;2918;Ideal
0.83;63.1;57.0;2918;Very Good
0.72;60.5;57.0;2919;Very Good
0.8;62.5;56.0;2919;Very Good
0.73;62.2;56.0;2919;Premium
0.7;63.8;58.0;2919;Good
0.73;61.9;55.0;2919;Ideal
0.73;61.9;55.0;2919;Ideal
0.71;59.7;57.0;2920;Premium
0.72;61.0;55.0;2920;Ideal
0.71;59.1;59.0;2920;Premium
0.71;62.6;55.0;2920;Ideal
0.74;60.5;60.0;2921;Very Good
0.71;59.9;59.0;2921;Very Good
0.71;60.7;60.0;2921;Very Good
0.71;60.1;60.0;2921;Very Good
0.65;61.3;56.0;2921;Ideal
0.9;64.1;66.0;2921;Fair
0.71;63.7;58.0;2922;Very Good
0.71;63.3;59.0;2922;Very Good
0.68;59.7;57.0;2922;Very Good
0.53;61.6;56.0;2922;Ideal
0.77;60.6;56.0;2922;Ideal
0.72;63.0;57.0;2923;Very Good
0.72;63.2;58.0;2923;Very Good
0.7;61.8;59.0;2923;Very Good
0.75;62.3;58.0;2923;Very Good
0.75;61.5;58.0;2923;Very Good
0.87;62.5;57.0;2923;Ideal
0.71;62.4;54.0;2923;Ideal
0.77;60.2;56.0;2923;Ideal
0.78;61.1;56.0;2923;Ideal
0.75;58.3;60.0;2923;Good
0.9;58.7;60.0;2923;Premium
0.7;61.5;56.0;2924;Ideal
0.8;58.2;63.0;2925;Very Good
0.7;64.5;58.0;2925;Very Good
0.51;63.3;58.0;2925;Very Good
0.71;61.5;56.0;2925;Ideal
1.02;61.7;56.0;2925;Ideal
1.2;60.5;58.0;2925;Premium
0.81;63.6;55.0;2926;Good
0.81;61.2;56.0;2926;Premium
0.81;61.3;60.0;2926;Premium
0.77;63.3;57.0;2927;Very Good
0.8;59.4;58.0;2927;Ideal
0.9;59.5;60.0;2927;Premium
0.7;61.3;54.0;2928;Very Good
0.7;60.8;59.0;2928;Very Good
0.74;61.0;58.0;2929;Very Good
0.8;61.1;57.0;2929;Very Good
0.7;61.8;57.0;2929;Ideal
0.7;60.1;57.0;2929;Ideal
0.71;61.3;60.0;2930;Very Good
0.7;60.3;58.0;2930;Premium
0.7;62.3;54.0;2930;Ideal
0.71;62.3;57.0;2930;Ideal
0.71;62.7;57.0;2930;Ideal
0.71;62.6;57.0;2930;Ideal
0.9;58.7;63.0;2930;Very Good
0.9;65.0;58.0;2930;Fair
0.71;61.7;57.0;2930;Ideal
0.7;60.8;57.0;2931;Very Good
0.72;63.3;57.0;2931;Very Good
0.72;61.8;59.0;2931;Ideal
0.7;62.0;61.0;2932;Premium
0.7;61.0;57.0;2932;Premium
0.7;63.2;58.0;2932;Very Good
0.72;62.2;57.0;2933;Very Good
0.59;60.6;59.0;2933;Very Good
0.73;59.9;58.0;2933;Premium
0.75;62.3;57.0;2933;Ideal
0.75;57.6;56.0;2933;Good
0.9;62.7;64.0;2934;Good
0.71;62.0;54.0;2934;Ideal
0.91;60.2;52.0;2935;Premium
1.17;65.4;62.0;2935;Fair
0.8;62.0;60.0;2935;Premium
0.7;61.8;60.0;2936;Very Good
0.81;60.2;58.0;2936;Very Good
0.74;60.5;59.0;2936;Ideal
0.7;62.6;54.0;2936;Ideal
0.82;62.1;56.0;2937;Ideal
0.76;58.3;62.0;2937;Premium
0.76;59.6;57.0;2937;Premium
0.95;58.8;60.0;2937;Premium
0.71;62.7;57.0;2938;Very Good
0.71;62.7;59.0;2938;Very Good
0.81;60.2;57.0;2938;Ideal
0.73;62.7;58.0;2939;Very Good
0.73;60.7;57.0;2939;Very Good
0.83;61.9;56.0;2939;Very Good
0.77;59.5;60.0;2939;Premium
0.8;60.8;56.0;2939;Ideal
0.73;62.7;58.0;2939;Ideal
0.72;62.4;57.0;2939;Ideal
0.75;60.6;55.0;2939;Ideal
0.8;59.9;58.0;2939;Premium
0.81;61.8;56.0;2939;Ideal
0.82;62.6;59.0;2939;Premium
0.7;63.1;57.0;2940;Good
1.24;61.9;55.0;2940;Very Good
0.7;62.6;59.0;2940;Very Good
0.7;61.2;54.0;2940;Ideal
0.75;56.0;67.0;2940;Fair
1.0;57.6;61.0;2940;Good
0.75;61.6;57.0;2940;Ideal
0.7;61.5;56.0;2940;Ideal
0.79;59.2;59.0;2941;Very Good
0.8;63.8;59.0;2941;Good
0.81;62.7;58.0;2942;Very Good
0.71;61.1;58.0;2942;Premium
1.03;65.7;59.0;2942;Fair
0.7;60.8;56.0;2942;Ideal
0.76;61.6;59.0;2942;Premium
1.01;67.1;59.0;2942;Fair
0.73;61.4;56.0;2943;Ideal
0.72;62.0;56.0;2943;Ideal
0.74;61.3;58.0;2944;Very Good
0.79;61.6;55.0;2944;Ideal
0.57;60.4;57.0;2945;Very Good
0.79;61.5;55.0;2945;Very Good
0.78;62.4;58.0;2945;Very Good
0.85;64.9;56.0;2945;Good
0.71;63.3;59.0;2946;Very Good
0.71;62.7;57.0;2946;Very Good
0.72;62.2;56.0;2946;Ideal
0.72;62.5;57.0;2946;Ideal
0.77;61.5;56.0;2946;Ideal
0.79;62.3;55.0;2946;Ideal
0.78;61.7;56.0;2947;Very Good
0.76;62.1;57.0;2947;Ideal
0.92;58.5;57.0;2947;Ideal
0.73;60.9;59.0;2947;Premium
0.7;61.2;57.0;2947;Ideal
0.7;60.5;58.0;2947;Ideal
0.74;62.0;56.0;2947;Ideal
0.74;61.1;57.0;2947;Ideal
0.73;61.2;57.0;2947;Ideal
0.82;62.4;54.0;2947;Good
0.9;60.9;56.0;2947;Premium
0.73;61.7;55.0;2948;Ideal
0.7;62.0;56.0;2948;Ideal
0.9;62.5;58.0;2948;Premium
0.9;66.4;60.0;2948;Fair
0.9;60.6;60.0;2948;Premium
0.9;62.0;56.0;2948;Ideal
1.0;65.8;58.0;2948;Fair
0.72;63.0;56.0;2949;Very Good
0.76;61.7;57.0;2949;Ideal
0.77;62.6;57.0;2949;Ideal
0.72;62.3;55.0;2949;Ideal
0.99;58.0;67.0;2949;Fair
0.81;62.7;58.0;2950;Very Good
0.71;62.4;57.0;2950;Ideal
0.71;62.1;60.0;2950;Premium
0.54;61.6;55.0;2951;Ideal
0.72;62.7;58.0;2951;Very Good
0.81;62.3;58.0;2951;Ideal
0.73;61.6;55.0;2951;Ideal
0.72;61.0;56.0;2951;Ideal
0.7;62.4;58.0;2952;Very Good
0.7;63.4;59.0;2952;Very Good
0.7;61.8;59.0;2952;Very Good
0.7;61.3;60.0;2952;Very Good
0.72;61.5;55.0;2952;Ideal
0.72;61.4;55.0;2952;Ideal
0.7;61.9;58.0;2952;Ideal
0.7;62.6;57.0;2952;Ideal
0.7;62.1;55.0;2952;Ideal
0.74;62.1;53.9;2952;Ideal
0.7;61.0;61.0;2952;Good
0.8;59.1;59.0;2953;Very Good
0.79;63.0;59.0;2953;Premium
0.75;64.4;59.0;2953;Good
0.71;59.6;60.0;2954;Very Good
0.72;61.9;55.0;2954;Ideal
0.72;61.1;59.0;2954;Premium
0.72;61.4;59.0;2954;Premium
0.75;62.3;57.0;2954;Ideal
0.82;63.1;58.0;2954;Very Good
0.76;61.7;54.0;2954;Ideal
0.89;62.2;62.0;2955;Premium
0.7;62.4;57.0;2956;Very Good
0.74;61.4;56.0;2956;Very Good
0.74;62.3;56.0;2956;Very Good
0.95;63.8;57.0;2956;Good
0.91;62.8;59.0;2956;Very Good
0.7;60.8;57.0;2956;Ideal
0.71;58.2;60.0;2956;Good
0.7;60.4;58.0;2956;Premium
0.72;62.6;56.0;2956;Ideal
0.72;62.2;56.0;2956;Ideal
0.72;62.0;55.0;2958;Ideal
0.79;62.2;57.0;2958;Ideal
0.72;58.0;57.8;2958;Good
0.98;61.6;66.0;2958;Fair
0.56;60.1;58.0;2959;Very Good
0.7;60.1;58.0;2959;Very Good
0.79;62.3;58.0;2959;Premium
0.82;61.8;55.0;2959;Ideal
0.74;65.2;58.0;2959;Fair
0.71;61.8;56.0;2960;Very Good
0.7;63.0;56.0;2960;Very Good
0.7;63.4;57.0;2960;Good
0.7;61.3;57.0;2960;Ideal
0.76;62.6;56.0;2960;Ideal
0.72;61.3;56.0;2960;Ideal
0.64;61.7;58.0;2960;Ideal
0.71;58.9;61.0;2960;Good
0.74;61.8;55.0;2960;Ideal
0.77;62.8;58.0;2961;Very Good
0.74;61.2;57.0;2961;Ideal
0.72;61.5;60.0;2961;Premium
0.73;61.9;56.0;2961;Premium
0.73;62.7;56.0;2961;Premium
0.63;62.3;56.0;2961;Ideal
0.72;61.1;57.0;2961;Ideal
0.76;60.6;57.0;2961;Ideal
0.71;62.1;53.0;2961;Premium
0.75;61.9;61.0;2961;Premium
0.96;60.4;56.0;2961;Premium
0.63;62.6;56.0;2962;Ideal
0.72;62.0;56.0;2962;Ideal
0.71;62.2;56.0;2962;Ideal
0.82;62.4;56.0;2962;Premium
0.71;62.1;53.0;2963;Ideal
0.91;58.6;63.0;2963;Very Good
0.71;62.9;57.0;2964;Very Good
0.71;62.9;55.0;2964;Very Good
0.71;59.4;59.0;2964;Very Good
0.7;63.6;58.0;2964;Good
0.7;64.5;57.0;2964;Fair
0.75;61.7;56.0;2964;Ideal
0.9;65.7;59.0;2964;Fair
0.9;64.2;62.0;2964;Good
0.9;65.4;60.0;2964;Fair
0.9;62.1;62.0;2964;Premium
1.0;65.7;54.0;2964;Fair
1.5;65.6;54.0;2964;Fair
1.05;61.4;58.0;2964;Premium
0.9;64.6;58.0;2964;Fair
0.71;61.8;56.0;2965;Ideal
0.71;61.6;56.0;2965;Ideal
0.71;61.3;57.0;2965;Ideal
0.71;61.5;56.0;2965;Ideal
0.7;61.7;55.0;2965;Ideal
0.7;60.9;56.0;2965;Ideal
0.73;62.1;59.0;2966;Very Good
0.85;63.1;58.0;2966;Very Good
0.7;61.8;56.0;2966;Ideal
0.75;61.2;55.0;2966;Ideal
0.82;60.9;57.0;2966;Ideal
0.7;61.3;56.0;2967;Very Good
0.7;61.5;56.0;2967;Very Good
0.86;62.6;56.0;2967;Very Good
0.79;62.0;56.0;2967;Ideal
0.31;60.8;61.0;558;Premium
0.31;61.2;61.0;558;Premium
0.31;61.4;55.0;558;Ideal
0.3;62.0;56.0;559;Very Good
0.31;62.6;56.0;559;Very Good
0.31;61.4;55.0;559;Very Good
0.31;60.9;57.0;559;Very Good
0.24;62.4;56.0;559;Ideal
0.24;62.1;56.0;559;Ideal
0.24;62.2;56.0;559;Ideal
0.24;62.0;55.0;559;Ideal
0.24;62.0;56.0;559;Ideal
0.32;61.9;55.0;559;Ideal
0.32;61.0;56.0;559;Ideal
0.24;61.7;56.0;559;Ideal
0.24;60.8;58.0;559;Ideal
0.24;61.8;55.0;559;Ideal
0.24;61.6;57.0;559;Ideal
0.24;61.3;57.0;559;Ideal
0.32;62.3;55.0;559;Ideal
0.32;61.8;55.0;559;Ideal
0.25;62.0;56.0;560;Very Good
0.25;61.5;56.0;560;Very Good
0.25;61.5;56.0;560;Very Good
0.27;60.4;58.0;560;Very Good
0.32;61.6;54.0;560;Ideal
0.36;61.6;56.0;560;Ideal
0.41;61.7;55.0;561;Ideal
0.32;60.2;58.0;561;Premium
0.32;61.5;57.0;561;Ideal
0.75;60.2;60.0;2968;Very Good
0.92;59.2;60.0;2968;Premium
1.13;64.8;59.0;2968;Fair
0.71;58.7;61.0;2968;Premium
1.06;61.5;57.0;2968;Premium
0.9;62.4;57.0;2968;Ideal
0.8;61.2;57.0;2969;Ideal
0.52;60.1;58.0;2970;Premium
0.72;60.6;56.0;2970;Very Good
0.7;63.8;58.0;2970;Good
0.78;62.6;57.0;2970;Premium
0.78;61.6;56.0;2970;Ideal
1.04;59.9;64.0;2970;Good
0.91;64.9;57.0;2971;Fair
0.81;63.8;58.0;2972;Very Good
0.76;59.4;57.0;2972;Ideal
0.7;61.7;56.0;2972;Ideal
0.9;63.1;60.0;2972;Very Good
0.81;62.6;58.0;2972;Premium
0.9;63.3;59.0;2973;Very Good
0.75;62.3;57.0;2973;Ideal
0.77;60.6;56.0;2973;Ideal
0.7;60.5;56.0;2973;Ideal
0.81;59.5;60.0;2973;Very Good
0.7;59.8;62.0;2973;Good
0.82;62.6;57.0;2974;Ideal
0.57;61.8;54.0;2974;Ideal
0.9;64.2;60.0;2974;Good
1.0;69.3;58.0;2974;Fair
0.71;59.5;57.0;2974;Ideal
0.7;62.1;57.0;2975;Very Good
0.7;62.2;58.0;2975;Premium
0.82;63.3;56.0;2975;Very Good
